Time,Roll (radians),Pitch (radians),Yaw (radians),Heave,Sway,Surge
2023-10-30 16:54:59.669461,0.10471975803375244,0.0,0.0,0.0,0.0,0.0,-0.00021682787337340415,-0.0003528481465764344,0.00012682600936386734,Generated Data
2023-10-30 16:54:59.719491,0.10466808080673218,0.006578654050827026,0.0,0.0,0.0,0.0,-0.00021682787337340415,-0.0003528481465764344,0.00012682600936386734,Generated Data
2023-10-30 16:54:59.769525,0.10451311618089676,0.013150815851986408,0.0,0.0,0.0,0.0,-0.00021682787337340415,-0.0003528481465764344,0.00012682600936386734,Generated Data
2023-10-30 16:54:59.819550,0.10425500571727753,0.01970999874174595,0.0,0.0,0.0,0.0,-0.00021682787337340415,-0.0003528481465764344,0.00012682600936386734,Generated Data
2023-10-30 16:54:59.869580,0.10389401018619537,0.026249730959534645,0.0,0.0,0.0,0.0,-0.00021682787337340415,-0.0003528481465764344,0.00012682600936386734,Generated Data
2023-10-30 16:54:59.919610,0.10343047976493835,0.032763559371232986,0.0,0.0,0.0,0.0,-0.00021682787337340415,-0.0003528481465764344,0.00012682600936386734,Generated Data
2023-10-30 16:54:59.969638,0.10286488384008408,0.03924505040049553,0.0,0.0,0.0,0.0,-0.00022542283113580197,-0.00036058647674508393,0.00013170223974157125,Generated Data
2023-10-30 16:55:00.019668,0.10219776630401611,0.04568781331181526,0.0,0.0,0.0,0.0,-0.00010072152508655563,-0.00034953918657265604,0.00020543378195725381,Generated Data
2023-10-30 16:55:00.069699,0.10142979025840759,0.05208548903465271,0.0,0.0,0.0,0.0,-0.00019258230167906731,-0.00015865845489315689,0.00021148486121091992,Generated Data
2023-10-30 16:55:00.120389,0.10056172311306,0.05843175947666168,0.0,0.0,0.0,0.0,-0.00038594688521698117,-0.00042385925189591944,0.00016804601182229817,Generated Data
2023-10-30 16:55:00.170418,0.09959440678358078,0.06472036987543106,0.0,0.0,0.0,0.0,-0.0002323922235518694,-0.0007392634870484471,7.85077572800219e-05,Generated Data
2023-10-30 16:55:00.220448,0.09852880239486694,0.07094510644674301,0.0,0.0,0.0,0.0,-0.00022742657165508717,-0.0007207163143903017,9.877662523649633e-05,Generated Data
2023-10-30 16:55:00.269476,0.09736596792936325,0.07709982246160507,0.0,0.0,0.0,0.0,-0.00014694061246700585,-0.0007629552274011075,1.727064409351442e-05,Generated Data
2023-10-30 16:55:00.319505,0.09610704332590103,0.08317846059799194,0.0,0.0,0.0,0.0,-9.565278560330626e-06,-0.0007483821827918291,4.250093115842901e-05,Generated Data
2023-10-30 16:55:00.369535,0.09475326538085938,0.08917500823736191,0.0,0.0,0.0,0.0,-5.339982089935802e-05,-0.0008453401969745755,-2.5289247787441127e-05,Generated Data
2023-10-30 16:55:00.419566,0.09330598264932632,0.09508354961872101,0.0,0.0,0.0,0.0,0.00013845974171999842,-0.0008715963340364397,-6.282625690801069e-05,Generated Data
2023-10-30 16:55:00.469596,0.09176661819219589,0.10089825093746185,0.0,0.0,0.0,0.0,0.00031461261096410453,-0.0007171389879658818,-9.585281077306718e-05,Generated Data
2023-10-30 16:55:00.519624,0.09013669192790985,0.10661338269710541,0.0,0.0,0.0,0.0,0.00010580654634395614,-0.000761822157073766,6.815960659878328e-05,Generated Data
2023-10-30 16:55:00.569654,0.08841781318187714,0.1122233048081398,0.0,0.0,0.0,0.0,0.00018035339599009603,-0.0006551833939738572,7.353100954787806e-05,Generated Data
2023-10-30 16:55:00.619684,0.08661167323589325,0.11772246658802032,0.0,0.0,0.0,0.0,0.0004767254285980016,-0.0005233479896560311,0.00017649572691880167,Generated Data
2023-10-30 16:55:00.669713,0.08472006022930145,0.12310545891523361,0.0,0.0,0.0,0.0,0.00031306955497711897,-0.0007386631914414465,0.0001064067255356349,Generated Data
2023-10-30 16:55:00.719744,0.08274483680725098,0.12836694717407227,0.0,0.0,0.0,0.0,0.0003452145610935986,-0.0007254982483573258,5.696664811694063e-05,Generated Data
2023-10-30 16:55:00.769772,0.08068795502185822,0.13350176811218262,0.0,0.0,0.0,0.0,0.0003971781407017261,-0.0007573450566269457,0.00016323009913321584,Generated Data
2023-10-30 16:55:00.819802,0.07855144888162613,0.13850483298301697,0.0,0.0,0.0,0.0,0.0004057401674799621,-0.0006969933165237308,8.498561510350555e-05,Generated Data
2023-10-30 16:55:00.869832,0.07633741945028305,0.14337120950222015,0.0,0.0,0.0,0.0,0.0003706500865519047,-0.0007113899919204414,0.00019996451737824827,Generated Data
2023-10-30 16:55:00.919862,0.07404804974794388,0.14809609949588776,0.0,0.0,0.0,0.0,0.0007321621524170041,-0.0007640888215973973,0.00016036542365327477,Generated Data
2023-10-30 16:55:00.969890,0.07168560475111008,0.1526748389005661,0.0,0.0,0.0,0.0,0.000604234985075891,-0.0008566302713006735,0.00017949911125469953,Generated Data
2023-10-30 16:55:01.019920,0.06925241649150848,0.15710289776325226,0.0,0.0,0.0,0.0,0.0007986081182025373,-0.0012064602924510837,-5.1423554396023974e-05,Generated Data
2023-10-30 16:55:01.069949,0.06675088405609131,0.16137591004371643,0.0,0.0,0.0,0.0,0.0007894657901488245,-0.0011895066127181053,-2.2331436412059702e-05,Generated Data
2023-10-30 16:55:01.119980,0.06418347358703613,0.16548967361450195,0.0,0.0,0.0,0.0,0.0008667256915941834,-0.0010963709792122245,-4.171777982264757e-05,Generated Data
2023-10-30 16:55:01.170009,0.061552729457616806,0.1694401204586029,0.0,0.0,0.0,0.0,0.0008813118329271674,-0.0007714314851909876,0.0002590967924334109,Generated Data
