Time,Roll (rad),Pitch (rad),Yaw (rad),Heave,Sway,Surge,fkRoll (deg),fkPitch (deg),fkYaw (deg)
2024-05-13 17:22:11.639391,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004451331915333867,-0.0013458587927743793,5.142625013832003e-06,Generated Data
2024-05-13 17:22:11.672409,0.0,0.005482211709022522,0.0,0.0,0.0,0.0,-0.0004451331915333867,-0.0013458587927743793,5.142625013832003e-06,Generated Data
2024-05-13 17:22:11.722439,0.0,0.010959013365209103,0.0,0.0,0.0,0.0,-0.0004451331915333867,-0.0013458587927743793,5.142625013832003e-06,Generated Data
2024-05-13 17:22:11.772470,0.0,0.0164249986410141,0.0,0.0,0.0,0.0,-0.0004451331915333867,-0.0013458587927743793,5.142625013832003e-06,Generated Data
2024-05-13 17:22:11.822496,0.0,0.021874776110053062,0.0,0.0,0.0,0.0,-0.0004451331915333867,-0.0013458587927743793,5.142625013832003e-06,Generated Data
2024-05-13 17:22:11.872526,0.0,0.02730296552181244,0.0,0.0,0.0,0.0,-0.0004451331915333867,-0.0013458587927743793,5.142625013832003e-06,Generated Data
2024-05-13 17:22:11.922556,0.0,0.03270420804619789,0.0,0.0,0.0,0.0,-0.0004451331915333867,-0.0013458587927743793,5.142625013832003e-06,Generated Data
2024-05-13 17:22:11.972587,0.0,0.03807317838072777,0.0,0.0,0.0,0.0,-0.0004451331915333867,-0.0013458587927743793,5.142625013832003e-06,Generated Data
2024-05-13 17:22:12.022617,0.0,0.04340457171201706,0.0,0.0,0.0,0.0,-0.0004451331915333867,-0.0013458587927743793,5.142625013832003e-06,Generated Data
2024-05-13 17:22:12.072644,0.0,0.048693135380744934,0.0,0.0,0.0,0.0,-0.0004451331915333867,-0.0013458587927743793,5.142625013832003e-06,Generated Data
2024-05-13 17:22:12.122674,0.0,0.05393363907933235,0.0,0.0,0.0,0.0,-0.0004451331915333867,-0.0013458587927743793,5.142625013832003e-06,Generated Data
2024-05-13 17:22:12.172703,0.0,0.059120919555425644,0.0,0.0,0.0,0.0,-0.0004451331915333867,-0.0013458587927743793,5.142625013832003e-06,Generated Data
2024-05-13 17:22:12.222736,0.0,0.06424985826015472,0.0,0.0,0.0,0.0,-0.0005468410672619939,-0.0013207122683525085,2.9644286769325845e-05,Generated Data
2024-05-13 17:22:12.272762,0.0,0.06931538134813309,0.0,0.0,0.0,0.0,-0.0004914805176667869,-0.0007151217432692647,2.454666537232697e-05,Generated Data
2024-05-13 17:22:12.322793,0.0,0.07431250810623169,0.0,0.0,0.0,0.0,-0.0004850219120271504,-8.01194182713516e-05,-5.673806754202815e-06,Generated Data
2024-05-13 17:22:12.372821,0.0,0.07923629134893417,0.0,0.0,0.0,0.0,-0.00024034651869442314,0.00018861950957216322,-5.110596976010129e-05,Generated Data
2024-05-13 17:22:12.422850,0.0,0.08408188074827194,0.0,0.0,0.0,0.0,-0.00021385354921221733,0.0007283490849658847,-6.212302105268463e-05,Generated Data
2024-05-13 17:22:12.472880,0.0,0.08884448558092117,0.0,0.0,0.0,0.0,-0.00012838344264309853,0.0010318683926016092,-0.00013384499470703304,Generated Data
2024-05-13 17:22:12.522910,0.0,0.0935194194316864,0.0,0.0,0.0,0.0,5.1274382713017985e-05,0.0014024294214323163,-0.00014554789231624454,Generated Data
2024-05-13 17:22:12.572940,0.0,0.09810205549001694,0.0,0.0,0.0,0.0,-5.353937376639806e-05,0.002094048308208585,-0.00014188172644935548,Generated Data
2024-05-13 17:22:12.622969,0.0,0.10258787870407104,0.0,0.0,0.0,0.0,1.106854233512422e-05,0.0022665418218821287,-4.947063644067384e-05,Generated Data
2024-05-13 17:22:12.673000,0.0,0.10697246342897415,0.0,0.0,0.0,0.0,0.00021354606724344194,0.002743928227573633,-0.00013925516395829618,Generated Data
2024-05-13 17:22:12.723028,0.0,0.11125147342681885,0.0,0.0,0.0,0.0,0.00032454595202580094,0.0033049590419977903,-0.00017246777133550495,Generated Data
2024-05-13 17:22:12.773057,0.0,0.11542069166898727,0.0,0.0,0.0,0.0,0.0004969023284502327,0.0037138843908905983,-0.000104760896647349,Generated Data
2024-05-13 17:22:12.823088,0.0,0.11947600543498993,0.0,0.0,0.0,0.0,0.00047211695346049964,0.004120624624192715,-5.809581125504337e-05,Generated Data
2024-05-13 17:22:12.873116,0.0,0.12341341376304626,0.0,0.0,0.0,0.0,0.0005378511850722134,0.00447465805336833,6.120841135270894e-05,Generated Data
2024-05-13 17:22:12.923145,0.0,0.1272290199995041,0.0,0.0,0.0,0.0,0.0006597775500267744,0.004939033184200525,7.207278395071626e-05,Generated Data
2024-05-13 17:22:12.973176,0.0,0.13091908395290375,0.0,0.0,0.0,0.0,0.0011545412708073854,0.005010235123336315,9.934236732078716e-05,Generated Data
2024-05-13 17:22:13.023205,0.0,0.13447992503643036,0.0,0.0,0.0,0.0,0.0009893280221149325,0.005785458721220493,0.0001293019886361435,Generated Data
2024-05-13 17:22:13.073234,0.0,0.13790807127952576,0.0,0.0,0.0,0.0,0.001064683310687542,0.006497093942016363,8.980106213130057e-05,Generated Data
2024-05-13 17:22:13.123265,0.0,0.14120009541511536,0.0,0.0,0.0,0.0,0.0009680717485025525,0.006743136327713728,4.933390664518811e-05,Generated Data
2024-05-13 17:22:13.173293,0.0,0.14435279369354248,0.0,0.0,0.0,0.0,0.0009321895777247846,0.007352358661592007,0.00010176948853768408,Generated Data
2024-05-13 17:22:13.223323,0.0,0.14736302196979523,0.0,0.0,0.0,0.0,0.001104490365833044,0.007716709282249212,7.40785471862182e-05,Generated Data
2024-05-13 17:22:13.273354,0.0,0.15022782981395721,0.0,0.0,0.0,0.0,0.0011515342630445957,0.00813595112413168,0.0001039842827594839,Generated Data
2024-05-13 17:22:13.322381,0.0,0.15294437110424042,0.0,0.0,0.0,0.0,0.001152178505435586,0.008582602255046368,0.00015827589959371835,Generated Data
2024-05-13 17:22:13.372411,0.0,0.15550997853279114,0.0,0.0,0.0,0.0,0.0012566150398924947,0.009083940647542477,0.00019024708308279514,Generated Data
