sTimestamp,sRoll,sPitch,sYaw,sAcc_x,sAcc_y,sAcc_z,sGyro_x,sGyro_y,sGyro_z
2024-06-15 18:46:14.297558,-1.4060038321572335,0.6562141597686774,-14.65246673206444,0.02133752591907978,0.03044111654162407,-0.9963459372520447,-0.04535289481282234,0.07820986956357956,0.01031754445284605
2024-06-15 18:46:14.318577,-1.4558968699402957,0.7400811454527648,-14.583633793156343,0.02605379931628704,0.032242823392152786,-0.9979315996170044,-0.042424872517585754,0.07012998312711716,0.010582834482192993
2024-06-15 18:46:14.330876,-1.499998867802539,0.8128247945475162,-14.51586807130606,0.0208139531314373,0.03258128836750984,-0.9953231811523438,-0.037652019411325455,0.06269653886556625,0.01003815233707428
2024-06-15 18:46:14.360418,-1.5406884391224207,0.8775903024440168,-14.452413906369351,0.014297415502369404,0.03336751088500023,-0.9980434775352478,-0.03395858779549599,0.057395752519369125,0.009118788875639439
2024-06-15 18:46:14.376520,-1.578082124002654,0.9399088417095073,-14.38829209044127,0.022341454401612282,0.03467456251382828,-0.9979422688484192,-0.030928760766983032,0.052805330604314804,0.008071761578321457
2024-06-15 18:46:14.402635,-1.6095697229632357,0.9998604002624711,-14.324638142471336,0.03204726427793503,0.03415476158261299,-0.9965320825576782,-0.02588333562016487,0.046807482838630676,0.007596607320010662
2024-06-15 18:46:14.420537,-1.636825913011289,1.04689735175541,-14.259694142521917,0.02649971842765808,0.03317878395318985,-0.9993020296096802,-0.02248847857117653,0.03869953006505966,0.007822536863386631
2024-06-15 18:46:14.437938,-1.662220769788808,1.0870400810548677,-14.197411355027864,0.01902998425066471,0.03405417874455452,-0.9990573525428772,-0.01989465020596981,0.03665512427687645,0.007417621091008186
2024-06-15 18:46:14.463066,-1.6856875922296792,1.1280796995697124,-14.137416680905764,0.021856676787137985,0.03708788380026817,-0.9956528544425964,-0.018023153766989708,0.03473896160721779,0.00589551730081439
2024-06-15 18:46:14.481056,-1.7008204099443713,1.1736784693555407,-14.080906257034018,0.02894376777112484,0.035969074815511703,-0.9970542788505554,-0.01251978613436222,0.035254962742328644,0.002680392935872078
2024-06-15 18:46:14.490376,-1.706317538287468,1.2165677884749895,-14.028967791037948,0.027437102049589157,0.03401259332895279,-0.9998721480369568,-0.0042006028816103935,0.03597604110836983,0.0005078032845631242
2024-06-15 18:46:14.522892,-1.7066727081243087,1.260469469695481,-13.978861523286733,0.025430267676711082,0.03198898956179619,-0.9938111901283264,5.9593585319817066e-05,0.03753272071480751,-0.0020992401987314224
2024-06-15 18:46:14.540679,-1.700056922861211,1.3142790873590167,-13.94075845922817,0.02748044580221176,0.04182159900665283,-0.9847186207771301,0.009079156443476677,0.04318556934595108,-0.010075614787638187
2024-06-15 18:46:14.564891,-1.6840296705303646,1.37140358792583,-13.90303105557396,0.029250040650367737,0.04894433170557022,-0.9855935573577881,0.019799182191491127,0.04795341566205025,-0.010541493073105812
2024-06-15 18:46:14.582954,-1.6534771671558397,1.4309465090673565,-13.862118222445584,0.028921257704496384,0.044587764889001846,-0.9875763058662415,0.029417619109153748,0.04925872012972832,-0.007515248842537403
