Timestamp	Pitch(deg)	Roll(deg)	Yaw(deg)
2023-10-31 15:25:25.082839	0,373429	-0,240964	159,537415
2023-10-31 15:25:25.132873	0,373035	-0,239585	159,538666
2023-10-31 15:25:25.181099	0,373894	-0,239936	159,537994
2023-10-31 15:25:25.231755	0,373269	-0,240166	159,536346
2023-10-31 15:25:25.270893	0,373326	-0,239865	159,534805
2023-10-31 15:25:25.322443	0,373231	-0,240550	159,536346
2023-10-31 15:25:25.351443	0,373446	-0,240961	159,539948
2023-10-31 15:25:25.401143	0,373023	-0,241914	159,542023
2023-10-31 15:25:25.451908	0,372861	-0,242103	159,541809
2023-10-31 15:25:25.491073	0,372817	-0,242114	159,538986
2023-10-31 15:25:25.531716	0,373136	-0,242440	159,535858
2023-10-31 15:25:25.581212	0,373444	-0,242053	159,538528
2023-10-31 15:25:25.630401	0,372993	-0,242292	159,540436
2023-10-31 15:25:25.680402	0,373109	-0,242283	159,539825
2023-10-31 15:25:25.730210	0,373692	-0,241610	159,536835
2023-10-31 15:25:25.771209	0,373637	-0,242285	159,535690
2023-10-31 15:25:25.811266	0,373403	-0,241789	159,535934
2023-10-31 15:25:25.861775	0,372880	-0,241829	159,538315
2023-10-31 15:25:25.910484	0,372824	-0,240875	159,540298
2023-10-31 15:25:25.952000	0,372857	-0,240591	159,539841
2023-10-31 15:25:25.991001	0,372707	-0,240524	159,537918
2023-10-31 15:25:26.041576	0,372564	-0,240596	159,537186
2023-10-31 15:25:26.091962	0,372618	-0,240263	159,533432
2023-10-31 15:25:26.130983	0,372717	-0,240477	159,535721
2023-10-31 15:25:26.181240	0,372058	-0,240204	159,535645
2023-10-31 15:25:26.231893	0,371225	-0,240135	159,533173
2023-10-31 15:25:26.271019	0,370822	-0,239803	159,531891
2023-10-31 15:25:26.320064	0,369469	-0,239523	159,533218
2023-10-31 15:25:26.361059	0,369203	-0,238393	159,536133
2023-10-31 15:25:26.401616	0,370025	-0,238358	159,537888
2023-10-31 15:25:26.462117	0,370429	-0,237865	159,536636
2023-10-31 15:25:26.491119	0,371014	-0,237572	159,533981
2023-10-31 15:25:26.531253	0,370386	-0,237755	159,533691
2023-10-31 15:25:26.580774	0,370593	-0,237794	159,537521
2023-10-31 15:25:26.630449	0,370863	-0,238435	159,536041
2023-10-31 15:25:26.680799	0,371036	-0,238140	159,534836
2023-10-31 15:25:26.730556	0,371161	-0,238271	159,533737
2023-10-31 15:25:26.771556	0,370746	-0,238096	159,532288
2023-10-31 15:25:26.821543	0,371085	-0,237975	159,534531
2023-10-31 15:25:26.871060	0,370995	-0,237574	159,537598
2023-10-31 15:25:26.921652	0,370824	-0,238152	159,539352
2023-10-31 15:25:26.970151	0,371107	-0,238913	159,538834
2023-10-31 15:25:27.011169	0,370465	-0,238605	159,538986
2023-10-31 15:25:27.051181	0,370544	-0,238426	159,538712
2023-10-31 15:25:27.101702	0,371012	-0,238951	159,542328
2023-10-31 15:25:27.150341	0,370764	-0,237973	159,545364
2023-10-31 15:25:27.200861	0,371590	-0,237439	159,543518
2023-10-31 15:25:27.241369	0,371059	-0,238386	159,537598
2023-10-31 15:25:27.291510	0,371508	-0,238879	159,535461
2023-10-31 15:25:27.331468	0,371655	-0,238507	159,537537
2023-10-31 15:25:27.381603	0,372503	-0,238091	159,541367
2023-10-31 15:25:27.421493	0,372334	-0,238151	159,542694
2023-10-31 15:25:27.471865	0,372198	-0,239157	159,542236
2023-10-31 15:25:27.511538	0,372031	-0,239657	159,539581
2023-10-31 15:25:27.551817	0,372113	-0,239308	159,538162
2023-10-31 15:25:27.613488	0,372582	-0,240695	159,541214
2023-10-31 15:25:27.641491	0,372869	-0,240832	159,545074
2023-10-31 15:25:27.681603	0,373553	-0,240785	159,545074
2023-10-31 15:25:27.731781	0,373035	-0,240509	159,544296
2023-10-31 15:25:27.772922	0,372647	-0,241213	159,541321
2023-10-31 15:25:27.821554	0,372932	-0,241447	159,539993
2023-10-31 15:25:27.871551	0,373478	-0,240882	159,542770
2023-10-31 15:25:27.911565	0,374105	-0,241520	159,543686
2023-10-31 15:25:27.960320	0,374469	-0,242056	159,541855
2023-10-31 15:25:28.001839	0,374836	-0,242272	159,539200
2023-10-31 15:25:28.051353	0,374844	-0,242138	159,539871
2023-10-31 15:25:28.101192	0,374339	-0,242147	159,544220
2023-10-31 15:25:28.141195	0,373982	-0,242511	159,545609
2023-10-31 15:25:28.191446	0,374060	-0,242670	159,545151
2023-10-31 15:25:28.240604	0,374043	-0,243082	159,543549
2023-10-31 15:25:28.291123	0,374068	-0,243493	159,542892
2023-10-31 15:25:28.331574	0,374175	-0,243910	159,543030
2023-10-31 15:25:28.381826	0,374409	-0,244426	159,543106
2023-10-31 15:25:28.421395	0,374118	-0,244836	159,544510
2023-10-31 15:25:28.461391	0,374709	-0,245092	159,543732
2023-10-31 15:25:28.510910	0,373380	-0,245294	159,540985
2023-10-31 15:25:28.550635	0,373026	-0,244231	159,540024
2023-10-31 15:25:28.613967	0,372215	-0,244527	159,542038
2023-10-31 15:25:28.641979	0,373201	-0,244332	159,543976
2023-10-31 15:25:28.691088	0,373328	-0,244986	159,542587
2023-10-31 15:25:28.741000	0,371986	-0,245596	159,542480
2023-10-31 15:25:28.791507	0,372607	-0,245762	159,541748
2023-10-31 15:25:28.841276	0,372586	-0,246718	159,540405
2023-10-31 15:25:28.891515	0,372688	-0,246809	159,539642
2023-10-31 15:25:28.931566	0,372383	-0,247376	159,540314
2023-10-31 15:25:28.980675	0,372414	-0,247073	159,542770
2023-10-31 15:25:29.021330	0,372551	-0,247253	159,543945
2023-10-31 15:25:29.061329	0,372947	-0,247581	159,540939
2023-10-31 15:25:29.101984	0,373063	-0,247560	159,536636
2023-10-31 15:25:29.150990	0,372242	-0,247094	159,536041
2023-10-31 15:25:29.191133	0,372279	-0,246902	159,538544
2023-10-31 15:25:29.231207	0,371939	-0,247764	159,541260
2023-10-31 15:25:29.282420	0,372935	-0,244681	159,539047
2023-10-31 15:25:29.311940	0,372625	-0,245177	159,541107
2023-10-31 15:25:29.361858	0,372716	-0,244719	159,539520
2023-10-31 15:25:29.401865	0,373050	-0,244263	159,537292
2023-10-31 15:25:29.441497	0,372417	-0,244304	159,537247
2023-10-31 15:25:29.491735	0,372337	-0,244307	159,535843
2023-10-31 15:25:29.541341	0,372227	-0,245421	159,538940
2023-10-31 15:25:29.591339	0,373415	-0,245164	159,538925
2023-10-31 15:25:29.640020	0,373014	-0,245278	159,536591
2023-10-31 15:25:29.691134	0,372927	-0,245795	159,534088
2023-10-31 15:25:29.741312	0,373984	-0,246082	159,535919
2023-10-31 15:25:29.791609	0,373331	-0,246085	159,538055
2023-10-31 15:25:29.840583	0,372383	-0,245784	159,539581
2023-10-31 15:25:29.891712	0,372459	-0,246564	159,538773
2023-10-31 15:25:29.940390	0,372099	-0,246287	159,536697
2023-10-31 15:25:29.991840	0,372492	-0,245885	159,535721
2023-10-31 15:25:30.040127	0,372655	-0,247877	159,536072
2023-10-31 15:25:30.091127	0,372598	-0,247491	159,540741
2023-10-31 15:25:30.140104	0,372604	-0,246954	159,543167
2023-10-31 15:25:30.190220	0,372189	-0,246567	159,542313
2023-10-31 15:25:30.253142	0,372001	-0,247006	159,540390
2023-10-31 15:25:30.281129	0,371935	-0,246829	159,539536
2023-10-31 15:25:30.331079	0,372019	-0,247109	159,540604
2023-10-31 15:25:30.371210	0,371572	-0,246964	159,542206
2023-10-31 15:25:30.420912	0,371033	-0,246241	159,539291
2023-10-31 15:25:30.461049	0,370979	-0,246804	159,541412
2023-10-31 15:25:30.501195	0,370871	-0,247253	159,540039
2023-10-31 15:25:30.541578	0,370787	-0,246898	159,538269
2023-10-31 15:25:30.590747	0,369907	-0,247450	159,538055
2023-10-31 15:25:30.641490	0,369785	-0,247999	159,540604
2023-10-31 15:25:30.691915	0,369297	-0,248320	159,542664
2023-10-31 15:25:30.731488	0,369563	-0,249017	159,542511
2023-10-31 15:25:30.771483	0,370138	-0,249400	159,541092
2023-10-31 15:25:30.821127	0,370376	-0,249091	159,538132
2023-10-31 15:25:30.861124	0,370406	-0,249229	159,537720
2023-10-31 15:25:30.910556	0,371212	-0,249454	159,540482
2023-10-31 15:25:30.960589	0,371026	-0,249626	159,543365
2023-10-31 15:25:31.023390	0,372186	-0,249753	159,545670
2023-10-31 15:25:31.051391	0,372338	-0,250154	159,544952
2023-10-31 15:25:31.091528	0,372689	-0,251347	159,543076
2023-10-31 15:25:31.141699	0,372373	-0,252351	159,541016
2023-10-31 15:25:31.191698	0,373626	-0,251954	159,525070
2023-10-31 15:25:31.231239	0,373901	-0,251527	159,524429
2023-10-31 15:25:31.281239	0,373834	-0,252709	159,519730
2023-10-31 15:25:31.331863	0,372275	-0,253149	159,501648
2023-10-31 15:25:31.380863	0,372897	-0,252969	159,509232
2023-10-31 15:25:31.432363	0,375390	-0,247809	159,512436
2023-10-31 15:25:31.481560	0,378330	-0,246101	159,508331
2023-10-31 15:25:31.531167	0,372574	-0,244511	159,514069
2023-10-31 15:25:31.581312	0,368445	-0,245693	159,517853
2023-10-31 15:25:31.643060	0,377004	-0,247195	159,522812
2023-10-31 15:25:31.671192	0,379558	-0,249775	159,523743
2023-10-31 15:25:31.721429	0,384231	-0,251844	159,527298
2023-10-31 15:25:31.771432	0,385753	-0,250796	159,533524
2023-10-31 15:25:31.821082	0,386623	-0,247310	159,538422
2023-10-31 15:25:31.861202	0,393153	-0,242929	159,540054
2023-10-31 15:25:31.910697	0,396126	-0,242781	159,536560
2023-10-31 15:25:31.961073	0,395777	-0,240290	159,536316
2023-10-31 15:25:32.011610	0,396616	-0,239128	159,546844
2023-10-31 15:25:32.061800	0,399973	-0,237989	159,548676
2023-10-31 15:25:32.101807	0,397937	-0,236065	159,546600
2023-10-31 15:25:32.150942	0,396639	-0,238157	159,546997
2023-10-31 15:25:32.201227	0,399822	-0,240804	159,549881
2023-10-31 15:25:32.251251	0,401353	-0,238637	159,554840
2023-10-31 15:25:32.303764	0,407374	-0,227681	159,561188
2023-10-31 15:25:32.330771	0,407285	-0,225205	159,591614
2023-10-31 15:25:32.381896	0,411675	-0,216303	159,621643
2023-10-31 15:25:32.430540	0,413288	-0,218534	159,623993
2023-10-31 15:25:32.481535	0,410858	-0,218329	159,633987
2023-10-31 15:25:32.521715	0,413023	-0,217666	159,642944
2023-10-31 15:25:32.570910	0,410947	-0,215792	159,647247
2023-10-31 15:25:32.620647	0,409400	-0,217257	159,647415
2023-10-31 15:25:32.670156	0,411388	-0,221065	159,650360
2023-10-31 15:25:32.720937	0,416330	-0,215652	159,662247
2023-10-31 15:25:32.770937	0,413087	-0,215086	159,669388
2023-10-31 15:25:32.821610	0,415174	-0,212839	159,667480
2023-10-31 15:25:32.884606	0,410997	-0,212152	159,672958
2023-10-31 15:25:32.911111	0,413131	-0,213701	159,676865
2023-10-31 15:25:32.961898	0,412897	-0,214624	159,682159
2023-10-31 15:25:33.001272	0,416357	-0,213831	159,680756
2023-10-31 15:25:33.051313	0,415608	-0,209414	159,677017
2023-10-31 15:25:33.101456	0,415037	-0,206919	159,680588
2023-10-31 15:25:33.150985	0,413622	-0,208281	159,689407
2023-10-31 15:25:33.191166	0,409024	-0,204993	159,693481
2023-10-31 15:25:33.240215	0,408941	-0,207191	159,697891
2023-10-31 15:25:33.281350	0,409071	-0,205806	159,700974
2023-10-31 15:25:33.330600	0,411552	-0,207682	159,705612
2023-10-31 15:25:33.371607	0,409716	-0,208386	159,709534
2023-10-31 15:25:33.411156	0,399868	-0,204954	159,716934
2023-10-31 15:25:33.451784	0,376804	-0,188271	159,706451
2023-10-31 15:25:33.491780	0,328855	-0,161824	159,707901
2023-10-31 15:25:33.531331	0,268543	-0,129097	159,701675
2023-10-31 15:25:33.581872	0,196267	-0,080972	159,690765
2023-10-31 15:25:33.630389	-0,393813	0,431191	159,767914
2023-10-31 15:25:33.671540	-0,487063	0,555564	159,774307
2023-10-31 15:25:33.720069	-0,585806	0,692691	159,791199
2023-10-31 15:25:33.772344	-0,682213	0,851270	159,801331
2023-10-31 15:25:33.801685	-1,220036	1,902808	159,876129
2023-10-31 15:25:33.842860	-1,304914	2,100117	159,887436
2023-10-31 15:25:33.891863	-1,387396	2,300860	159,918091
2023-10-31 15:25:33.930887	-1,459051	2,500426	159,935822
2023-10-31 15:25:33.979996	-1,530927	2,701078	159,946259
2023-10-31 15:25:34.030910	-1,603894	2,918545	159,955612
2023-10-31 15:25:34.071912	-1,673777	3,142280	159,957764
2023-10-31 15:25:34.111087	-1,745867	3,359481	159,975739
2023-10-31 15:25:34.150098	-1,815956	3,583857	159,989532
2023-10-31 15:25:34.200212	-1,883408	3,810318	159,995087
2023-10-31 15:25:34.240096	-1,950795	4,040935	160,005936
2023-10-31 15:25:34.290559	-2,014704	4,281065	159,996002
2023-10-31 15:25:34.330718	-2,089312	4,514236	160,007202
2023-10-31 15:25:34.371719	-2,164141	4,752911	160,017838
2023-10-31 15:25:34.420886	-2,232236	4,992340	160,016083
2023-10-31 15:25:34.471006	-2,297950	5,233329	160,013443
