Timestamp;Pitch(deg);Roll(deg);Yaw(deg)
2023-10-31 15:25:21.111674;0.366405;-0.245099;159.504349
2023-10-31 15:25:21.160798;0.366009;-0.244451;159.506775
2023-10-31 15:25:21.200834;0.365367;-0.245136;159.507858
2023-10-31 15:25:21.251091;0.366021;-0.244578;159.506195
2023-10-31 15:25:21.300507;0.365828;-0.244198;159.504379
2023-10-31 15:25:21.351015;0.365756;-0.244409;159.506042
2023-10-31 15:25:21.391032;0.36496;-0.244281;159.509552
2023-10-31 15:25:21.431593;0.36578;-0.245218;159.512924
2023-10-31 15:25:21.480589;0.366203;-0.24545;159.511856
2023-10-31 15:25:21.533823;0.365917;-0.245874;159.510208
2023-10-31 15:25:21.560822;0.366487;-0.246314;159.507523
2023-10-31 15:25:21.610040;0.367251;-0.246523;159.507996
2023-10-31 15:25:21.651034;0.367372;-0.246157;159.510391
2023-10-31 15:25:21.700494;0.366266;-0.246128;159.511520
2023-10-31 15:25:21.751207;0.36702;-0.246939;159.506195
2023-10-31 15:25:21.791724;0.366766;-0.2472;159.509537
2023-10-31 15:25:21.881494;0.36632;-0.248053;159.512512
2023-10-31 15:25:21.931572;0.366673;-0.248291;159.510223
2023-10-31 15:25:21.980570;0.366509;-0.247627;159.508896
2023-10-31 15:25:22.030854;0.366809;-0.247636;159.510635
2023-10-31 15:25:22.071854;0.3673;-0.247881;159.513977
2023-10-31 15:25:22.111953;0.366766;-0.247831;159.516403
2023-10-31 15:25:22.151951;0.367031;-0.248399;159.515976
2023-10-31 15:25:22.192102;0.366613;-0.248432;159.513931
2023-10-31 15:25:22.240843;0.366366;-0.245868;159.517685
2023-10-31 15:25:22.291843;0.366527;-0.245193;159.519180
2023-10-31 15:25:22.331861;0.366615;-0.245179;159.523605
2023-10-31 15:25:22.393542;0.366723;-0.24424;159.526443
2023-10-31 15:25:22.420620;0.367677;-0.24329;159.520981
2023-10-31 15:25:22.460620;0.367411;-0.2432;159.519699
2023-10-31 15:25:22.511749;0.367907;-0.243828;159.519775
2023-10-31 15:25:22.561751;0.368178;-0.243044;159.521088
2023-10-31 15:25:22.601756;0.368377;-0.242492;159.524551
2023-10-31 15:25:22.650825;0.368697;-0.242332;159.525345
2023-10-31 15:25:22.691827;0.368384;-0.241467;159.524094
2023-10-31 15:25:22.741216;0.368832;-0.241461;159.522797
2023-10-31 15:25:22.791310;0.367898;-0.2422;159.523636
2023-10-31 15:25:22.841593;0.368335;-0.24313;159.525879
2023-10-31 15:25:22.880591;0.36798;-0.24296;159.528595
2023-10-31 15:25:22.920710;0.36793;-0.243267;159.524689
2023-10-31 15:25:22.970086;0.3679;-0.243344;159.522873
2023-10-31 15:25:23.011813;0.367637;-0.243055;159.521164
2023-10-31 15:25:23.051813;0.366992;-0.243372;159.522064
2023-10-31 15:25:23.091969;0.365253;-0.241866;159.524429
2023-10-31 15:25:23.143202;0.365508;-0.241583;159.525833
2023-10-31 15:25:23.181197;0.364754;-0.241818;159.528442
2023-10-31 15:25:23.221162;0.36502;-0.24157;159.530502
2023-10-31 15:25:23.270160;0.364625;-0.240803;159.529694
2023-10-31 15:25:23.320067;0.365066;-0.240922;159.527618
2023-10-31 15:25:23.361066;0.365419;-0.241062;159.525772
2023-10-31 15:25:23.401083;0.36474;-0.240153;159.526413
2023-10-31 15:25:23.451833;0.364461;-0.239835;159.528351
2023-10-31 15:25:23.490066;0.364616;-0.239719;159.531067
2023-10-31 15:25:23.540080;0.364839;-0.239534;159.529724
2023-10-31 15:25:23.591455;0.364755;-0.239709;159.525436
2023-10-31 15:25:23.640473;0.364272;-0.239163;159.526215
2023-10-31 15:25:23.681472;0.363849;-0.239624;159.529022
2023-10-31 15:25:23.730503;0.363855;-0.239442;159.530899
2023-10-31 15:25:23.771508;0.364218;-0.239464;159.530106
2023-10-31 15:25:23.812123;0.364911;-0.238907;159.528732
2023-10-31 15:25:23.861250;0.365822;-0.23831;159.526443
2023-10-31 15:25:23.912164;0.366309;-0.237625;159.526093
2023-10-31 15:25:23.961374;0.366307;-0.237266;159.525787
2023-10-31 15:25:24.001384;0.366814;-0.237169;159.527496
2023-10-31 15:25:24.041808;0.367378;-0.237502;159.526810
2023-10-31 15:25:24.081924;0.366878;-0.237953;159.524399
2023-10-31 15:25:24.132958;0.36705;-0.238483;159.523941
2023-10-31 15:25:24.181087;0.366794;-0.238291;159.526962
2023-10-31 15:25:24.221750;0.367056;-0.238512;159.528992
2023-10-31 15:25:24.283099;0.367082;-0.239201;159.529129
2023-10-31 15:25:24.310912;0.367862;-0.239887;159.528259
2023-10-31 15:25:24.351907;0.368012;-0.239745;159.526413
2023-10-31 15:25:24.401716;0.368554;-0.239767;159.528397
2023-10-31 15:25:24.450696;0.368805;-0.239173;159.530579
2023-10-31 15:25:24.501840;0.3698;-0.239647;159.532822
2023-10-31 15:25:24.551349;0.369653;-0.239845;159.533035
2023-10-31 15:25:24.602250;0.369912;-0.24056;159.530930
2023-10-31 15:25:24.650366;0.369982;-0.240121;159.530487
2023-10-31 15:25:24.701132;0.371735;-0.240721;159.536957
2023-10-31 15:25:24.751260;0.372609;-0.240908;159.535461
2023-10-31 15:25:24.801799;0.372844;-0.242072;159.537582
2023-10-31 15:25:24.851310;0.372985;-0.241723;159.541183
2023-10-31 15:25:24.900588;0.373756;-0.241591;159.541214
2023-10-31 15:25:24.941591;0.37328;-0.240171;159.537369
2023-10-31 15:25:24.990718;0.373064;-0.239936;159.534714
2023-10-31 15:25:25.040840;0.373601;-0.240449;159.534058
2023-10-31 15:25:25.082839;0.373429;-0.240964;159.537415
2023-10-31 15:25:25.132873;0.373035;-0.239585;159.538666
2023-10-31 15:25:25.181099;0.373894;-0.239936;159.537994
2023-10-31 15:25:25.231755;0.373269;-0.240166;159.536346
2023-10-31 15:25:25.270893;0.373326;-0.239865;159.534805
2023-10-31 15:25:25.322443;0.373231;-0.24055;159.536346
2023-10-31 15:25:25.351443;0.373446;-0.240961;159.539948
2023-10-31 15:25:25.401143;0.373023;-0.241914;159.542023
2023-10-31 15:25:25.451908;0.372861;-0.242103;159.541809
2023-10-31 15:25:25.491073;0.372817;-0.242114;159.538986
2023-10-31 15:25:25.531716;0.373136;-0.24244;159.535858
2023-10-31 15:25:25.581212;0.373444;-0.242053;159.538528
2023-10-31 15:25:25.630401;0.372993;-0.242292;159.540436
2023-10-31 15:25:25.680402;0.373109;-0.242283;159.539825
2023-10-31 15:25:25.730210;0.373692;-0.24161;159.536835
2023-10-31 15:25:25.771209;0.373637;-0.242285;159.535690
2023-10-31 15:25:25.811266;0.373403;-0.241789;159.535934
2023-10-31 15:25:25.861775;0.37288;-0.241829;159.538315
2023-10-31 15:25:25.910484;0.372824;-0.240875;159.540298
2023-10-31 15:25:25.952000;0.372857;-0.240591;159.539841
2023-10-31 15:25:25.991001;0.372707;-0.240524;159.537918
2023-10-31 15:25:26.041576;0.372564;-0.240596;159.537186
2023-10-31 15:25:26.091962;0.372618;-0.240263;159.533432
2023-10-31 15:25:26.130983;0.372717;-0.240477;159.535721
2023-10-31 15:25:26.181240;0.372058;-0.240204;159.535645
2023-10-31 15:25:26.231893;0.371225;-0.240135;159.533173
2023-10-31 15:25:26.271019;0.370822;-0.239803;159.531891
2023-10-31 15:25:26.320064;0.369469;-0.239523;159.533218
2023-10-31 15:25:26.361059;0.369203;-0.238393;159.536133
2023-10-31 15:25:26.401616;0.370025;-0.238358;159.537888
2023-10-31 15:25:26.462117;0.370429;-0.237865;159.536636
2023-10-31 15:25:26.491119;0.371014;-0.237572;159.533981
2023-10-31 15:25:26.531253;0.370386;-0.237755;159.533691
2023-10-31 15:25:26.580774;0.370593;-0.237794;159.537521
2023-10-31 15:25:26.630449;0.370863;-0.238435;159.536041
2023-10-31 15:25:26.680799;0.371036;-0.23814;159.534836
2023-10-31 15:25:26.730556;0.371161;-0.238271;159.533737
2023-10-31 15:25:26.771556;0.370746;-0.238096;159.532288
2023-10-31 15:25:26.821543;0.371085;-0.237975;159.534531
2023-10-31 15:25:26.871060;0.370995;-0.237574;159.537598
2023-10-31 15:25:26.921652;0.370824;-0.238152;159.539352
2023-10-31 15:25:26.970151;0.371107;-0.238913;159.538834
2023-10-31 15:25:27.011169;0.370465;-0.238605;159.538986
2023-10-31 15:25:27.051181;0.370544;-0.238426;159.538712
2023-10-31 15:25:27.101702;0.371012;-0.238951;159.542328
2023-10-31 15:25:27.150341;0.370764;-0.237973;159.545364
2023-10-31 15:25:27.200861;0.37159;-0.237439;159.543518
2023-10-31 15:25:27.241369;0.371059;-0.238386;159.537598
2023-10-31 15:25:27.291510;0.371508;-0.238879;159.535461
2023-10-31 15:25:27.331468;0.371655;-0.238507;159.537537
2023-10-31 15:25:27.381603;0.372503;-0.238091;159.541367
2023-10-31 15:25:27.421493;0.372334;-0.238151;159.542694
2023-10-31 15:25:27.471865;0.372198;-0.239157;159.542236
2023-10-31 15:25:27.511538;0.372031;-0.239657;159.539581
2023-10-31 15:25:27.551817;0.372113;-0.239308;159.538162
2023-10-31 15:25:27.613488;0.372582;-0.240695;159.541214
2023-10-31 15:25:27.641491;0.372869;-0.240832;159.545074
2023-10-31 15:25:27.681603;0.373553;-0.240785;159.545074
2023-10-31 15:25:27.731781;0.373035;-0.240509;159.544296
2023-10-31 15:25:27.772922;0.372647;-0.241213;159.541321
2023-10-31 15:25:27.821554;0.372932;-0.241447;159.539993
2023-10-31 15:25:27.871551;0.373478;-0.240882;159.542770
2023-10-31 15:25:27.911565;0.374105;-0.24152;159.543686
2023-10-31 15:25:27.960320;0.374469;-0.242056;159.541855
2023-10-31 15:25:28.001839;0.374836;-0.242272;159.539200
2023-10-31 15:25:28.051353;0.374844;-0.242138;159.539871
2023-10-31 15:25:28.101192;0.374339;-0.242147;159.544220
2023-10-31 15:25:28.141195;0.373982;-0.242511;159.545609
2023-10-31 15:25:28.191446;0.37406;-0.24267;159.545151
2023-10-31 15:25:28.240604;0.374043;-0.243082;159.543549
2023-10-31 15:25:28.291123;0.374068;-0.243493;159.542892
2023-10-31 15:25:28.331574;0.374175;-0.24391;159.543030
2023-10-31 15:25:28.381826;0.374409;-0.244426;159.543106
2023-10-31 15:25:28.421395;0.374118;-0.244836;159.544510
2023-10-31 15:25:28.461391;0.374709;-0.245092;159.543732
2023-10-31 15:25:28.510910;0.37338;-0.245294;159.540985
2023-10-31 15:25:28.550635;0.373026;-0.244231;159.540024
2023-10-31 15:25:28.613967;0.372215;-0.244527;159.542038
2023-10-31 15:25:28.641979;0.373201;-0.244332;159.543976
2023-10-31 15:25:28.691088;0.373328;-0.244986;159.542587
2023-10-31 15:25:28.741000;0.371986;-0.245596;159.542480
2023-10-31 15:25:28.791507;0.372607;-0.245762;159.541748
2023-10-31 15:25:28.841276;0.372586;-0.246718;159.540405
2023-10-31 15:25:28.891515;0.372688;-0.246809;159.539642
2023-10-31 15:25:28.931566;0.372383;-0.247376;159.540314
2023-10-31 15:25:28.980675;0.372414;-0.247073;159.542770
2023-10-31 15:25:29.021330;0.372551;-0.247253;159.543945
2023-10-31 15:25:29.061329;0.372947;-0.247581;159.540939
2023-10-31 15:25:29.101984;0.373063;-0.24756;159.536636
2023-10-31 15:25:29.150990;0.372242;-0.247094;159.536041
2023-10-31 15:25:29.191133;0.372279;-0.246902;159.538544
2023-10-31 15:25:29.231207;0.371939;-0.247764;159.541260
2023-10-31 15:25:29.282420;0.372935;-0.244681;159.539047
2023-10-31 15:25:29.311940;0.372625;-0.245177;159.541107
2023-10-31 15:25:29.361858;0.372716;-0.244719;159.539520
2023-10-31 15:25:29.401865;0.37305;-0.244263;159.537292
2023-10-31 15:25:29.441497;0.372417;-0.244304;159.537247
2023-10-31 15:25:29.491735;0.372337;-0.244307;159.535843
2023-10-31 15:25:29.541341;0.372227;-0.245421;159.538940
2023-10-31 15:25:29.591339;0.373415;-0.245164;159.538925
2023-10-31 15:25:29.640020;0.373014;-0.245278;159.536591
2023-10-31 15:25:29.691134;0.372927;-0.245795;159.534088
2023-10-31 15:25:29.741312;0.373984;-0.246082;159.535919
2023-10-31 15:25:29.791609;0.373331;-0.246085;159.538055
2023-10-31 15:25:29.840583;0.372383;-0.245784;159.539581
2023-10-31 15:25:29.891712;0.372459;-0.246564;159.538773
2023-10-31 15:25:29.940390;0.372099;-0.246287;159.536697
2023-10-31 15:25:29.991840;0.372492;-0.245885;159.535721
2023-10-31 15:25:30.040127;0.372655;-0.247877;159.536072
2023-10-31 15:25:30.091127;0.372598;-0.247491;159.540741
2023-10-31 15:25:30.140104;0.372604;-0.246954;159.543167
2023-10-31 15:25:30.190220;0.372189;-0.246567;159.542313
2023-10-31 15:25:30.253142;0.372001;-0.247006;159.540390
2023-10-31 15:25:30.281129;0.371935;-0.246829;159.539536
2023-10-31 15:25:30.331079;0.372019;-0.247109;159.540604
2023-10-31 15:25:30.371210;0.371572;-0.246964;159.542206
2023-10-31 15:25:30.420912;0.371033;-0.246241;159.539291
2023-10-31 15:25:30.461049;0.370979;-0.246804;159.541412
2023-10-31 15:25:30.501195;0.370871;-0.247253;159.540039
2023-10-31 15:25:30.541578;0.370787;-0.246898;159.538269
2023-10-31 15:25:30.590747;0.369907;-0.24745;159.538055
2023-10-31 15:25:30.641490;0.369785;-0.247999;159.540604
2023-10-31 15:25:30.691915;0.369297;-0.24832;159.542664
2023-10-31 15:25:30.731488;0.369563;-0.249017;159.542511
2023-10-31 15:25:30.771483;0.370138;-0.2494;159.541092
2023-10-31 15:25:30.821127;0.370376;-0.249091;159.538132
2023-10-31 15:25:30.861124;0.370406;-0.249229;159.537720
2023-10-31 15:25:30.910556;0.371212;-0.249454;159.540482
2023-10-31 15:25:30.960589;0.371026;-0.249626;159.543365
2023-10-31 15:25:31.023390;0.372186;-0.249753;159.545670
2023-10-31 15:25:31.051391;0.372338;-0.250154;159.544952
2023-10-31 15:25:31.091528;0.372689;-0.251347;159.543076
2023-10-31 15:25:31.141699;0.372373;-0.252351;159.541016
2023-10-31 15:25:31.191698;0.373626;-0.251954;159.525070
2023-10-31 15:25:31.231239;0.373901;-0.251527;159.524429
2023-10-31 15:25:31.281239;0.373834;-0.252709;159.519730
2023-10-31 15:25:31.331863;0.372275;-0.253149;159.501648
2023-10-31 15:25:31.380863;0.372897;-0.252969;159.509232
2023-10-31 15:25:31.432363;0.37539;-0.247809;159.512436
2023-10-31 15:25:31.481560;0.37833;-0.246101;159.508331
2023-10-31 15:25:31.531167;0.372574;-0.244511;159.514069
2023-10-31 15:25:31.581312;0.368445;-0.245693;159.517853
2023-10-31 15:25:31.643060;0.377004;-0.247195;159.522812
2023-10-31 15:25:31.671192;0.379558;-0.249775;159.523743
2023-10-31 15:25:31.721429;0.384231;-0.251844;159.527298
2023-10-31 15:25:31.771432;0.385753;-0.250796;159.533524
2023-10-31 15:25:31.821082;0.386623;-0.24731;159.538422
2023-10-31 15:25:31.861202;0.393153;-0.242929;159.540054
2023-10-31 15:25:31.910697;0.396126;-0.242781;159.536560
2023-10-31 15:25:31.961073;0.395777;-0.24029;159.536316
2023-10-31 15:25:32.011610;0.396616;-0.239128;159.546844
2023-10-31 15:25:32.061800;0.399973;-0.237989;159.548676
2023-10-31 15:25:32.101807;0.397937;-0.236065;159.546600
2023-10-31 15:25:32.150942;0.396639;-0.238157;159.546997
2023-10-31 15:25:32.201227;0.399822;-0.240804;159.549881
2023-10-31 15:25:32.251251;0.401353;-0.238637;159.554840
2023-10-31 15:25:32.303764;0.407374;-0.227681;159.561188
2023-10-31 15:25:32.330771;0.407285;-0.225205;159.591614
2023-10-31 15:25:32.381896;0.411675;-0.216303;159.621643
2023-10-31 15:25:32.430540;0.413288;-0.218534;159.623993
2023-10-31 15:25:32.481535;0.410858;-0.218329;159.633987
2023-10-31 15:25:32.521715;0.413023;-0.217666;159.642944
2023-10-31 15:25:32.570910;0.410947;-0.215792;159.647247
2023-10-31 15:25:32.620647;0.4094;-0.217257;159.647415
2023-10-31 15:25:32.670156;0.411388;-0.221065;159.650360
2023-10-31 15:25:32.720937;0.41633;-0.215652;159.662247
2023-10-31 15:25:32.770937;0.413087;-0.215086;159.669388
2023-10-31 15:25:32.821610;0.415174;-0.212839;159.667480
2023-10-31 15:25:32.884606;0.410997;-0.212152;159.672958
2023-10-31 15:25:32.911111;0.413131;-0.213701;159.676865
2023-10-31 15:25:32.961898;0.412897;-0.214624;159.682159
2023-10-31 15:25:33.001272;0.416357;-0.213831;159.680756
2023-10-31 15:25:33.051313;0.415608;-0.209414;159.677017
2023-10-31 15:25:33.101456;0.415037;-0.206919;159.680588
2023-10-31 15:25:33.150985;0.413622;-0.208281;159.689407
2023-10-31 15:25:33.191166;0.409024;-0.204993;159.693481
2023-10-31 15:25:33.240215;0.408941;-0.207191;159.697891
2023-10-31 15:25:33.281350;0.409071;-0.205806;159.700974
2023-10-31 15:25:33.330600;0.411552;-0.207682;159.705612
2023-10-31 15:25:33.371607;0.409716;-0.208386;159.709534
2023-10-31 15:25:33.411156;0.399868;-0.204954;159.716934
2023-10-31 15:25:33.451784;0.376804;-0.188271;159.706451
2023-10-31 15:25:33.491780;0.328855;-0.161824;159.707901
2023-10-31 15:25:33.531331;0.268543;-0.129097;159.701675
2023-10-31 15:25:33.581872;0.196267;-0.080972;159.690765
2023-10-31 15:25:33.630389;-0.393813;0.431191;159.767914
2023-10-31 15:25:33.671540;-0.487063;0.555564;159.774307
2023-10-31 15:25:33.720069;-0.585806;0.692691;159.791199
2023-10-31 15:25:33.772344;-0.682213;0.85127;159.801331
2023-10-31 15:25:33.801685;-1;2;159.876129
2023-10-31 15:25:33.842860;-1;2;159.887436
2023-10-31 15:25:33.891863;-1;2;159.918091
2023-10-31 15:25:33.930887;-1;3;159.935822
2023-10-31 15:25:33.979996;-2;3;159.946259
2023-10-31 15:25:34.030910;-2;3;159.955612
2023-10-31 15:25:34.071912;-2;3;159.957764
2023-10-31 15:25:34.111087;-2;3;159.975739
2023-10-31 15:25:34.150098;-2;4;159.989532
2023-10-31 15:25:34.200212;-2;4;159.995087
2023-10-31 15:25:34.240096;-2;4;160.005936
2023-10-31 15:25:34.290559;-2;4;159.996002
2023-10-31 15:25:34.330718;-2;5;160.007202
2023-10-31 15:25:34.371719;-2;5;160.017838
2023-10-31 15:25:34.420886;-2;5;160.016083
2023-10-31 15:25:34.471006;-2;5;160.013443
2023-10-31 15:25:34.511612;-2;5;159.999008
2023-10-31 15:25:34.560626;-2;6;160.008377
2023-10-31 15:25:34.601627;-3;6;160.016998
2023-10-31 15:25:34.662766;-3;6;160.012268
2023-10-31 15:25:34.691769;-3;6;160.008224
2023-10-31 15:25:34.740756;-3;7;159.967896
2023-10-31 15:25:34.791979;-3;7;159.928833
2023-10-31 15:25:34.830795;-3;8;159.801804
2023-10-31 15:25:34.881072;-3;8;159.776245
2023-10-31 15:25:34.930849;-3;8;159.767273
2023-10-31 15:25:34.980847;-3;8;159.753677
2023-10-31 15:25:35.030016;-3;8;159.742111
2023-10-31 15:25:35.080141;-3;8;159.735657
2023-10-31 15:25:35.121413;-3;8;159.730865
2023-10-31 15:25:35.170874;-3;8;159.725586
2023-10-31 15:25:35.221022;-4;8;159.711533
2023-10-31 15:25:35.260371;-4;8;159.712738
2023-10-31 15:25:35.310809;-4;8;159.715607
2023-10-31 15:25:35.360814;-4;8;159.728622
2023-10-31 15:25:35.401078;-4;8;159.736862
2023-10-31 15:25:35.441092;-4;8;159.741272
2023-10-31 15:25:35.481090;-4;8;159.740662
2023-10-31 15:25:35.530104;-4;8;159.748215
2023-10-31 15:25:35.571107;-4;8;159.759293
2023-10-31 15:25:35.611264;-4;8;159.774780
2023-10-31 15:25:35.672616;-4;8;159.805023
2023-10-31 15:25:35.701611;-4;8;159.822205
2023-10-31 15:25:35.751539;-4;7;159.838837
2023-10-31 15:25:35.800651;-4;7;159.848495
2023-10-31 15:25:35.841485;-4;7;159.866028
2023-10-31 15:25:35.891481;-4;7;159.884903
2023-10-31 15:25:35.931635;-5;7;159.914505
2023-10-31 15:25:35.981912;-5;7;159.943832
2023-10-31 15:25:36.031465;-5;7;159.961472
2023-10-31 15:25:36.081467;-5;7;159.986725
2023-10-31 15:25:36.130923;-5;7;160.012878
2023-10-31 15:25:36.170293;-5;6;160.042603
2023-10-31 15:25:36.220520;-5;6;160.065720
2023-10-31 15:25:36.260404;-5;6;160.095230
2023-10-31 15:25:36.311196;-5;6;160.122345
2023-10-31 15:25:36.360335;-5;6;160.155716
2023-10-31 15:25:36.401448;-5;6;160.185196
2023-10-31 15:25:36.440425;-5;6;160.212799
2023-10-31 15:25:36.481536;-5;6;160.242889
2023-10-31 15:25:36.531552;-5;5;160.274567
2023-10-31 15:25:36.571556;-5;5;160.303955
2023-10-31 15:25:36.611621;-5;5;160.341431
2023-10-31 15:25:36.661015;-5;5;160.377701
2023-10-31 15:25:36.723887;-5;5;160.421310
2023-10-31 15:25:36.750889;-5;5;160.455200
2023-10-31 15:25:36.800231;-5;5;160.492752
2023-10-31 15:25:36.851427;-5;5;160.547836
2023-10-31 15:25:36.891426;-5;4;160.587158
2023-10-31 15:25:36.931951;-5;4;160.636337
2023-10-31 15:25:36.980952;-5;4;160.671906
2023-10-31 15:25:37.030975;-5;4;160.721420
2023-10-31 15:25:37.071976;-5;4;160.766800
2023-10-31 15:25:37.122054;-5;4;160.807495
2023-10-31 15:25:37.170905;-5;4;160.838562
2023-10-31 15:25:37.220890;-5;3;160.877167
2023-10-31 15:25:37.261904;-6;3;160.919708
2023-10-31 15:25:37.312409;-6;3;160.957718
2023-10-31 15:25:37.361057;-6;3;161.005493
2023-10-31 15:25:37.411341;-6;3;161.046692
2023-10-31 15:25:37.460221;-6;3;161.088821
2023-10-31 15:25:37.500224;-6;3;161.137299
2023-10-31 15:25:37.540866;-6;2;161.326904
2023-10-31 15:25:37.590363;-6;2;161.376419
2023-10-31 15:25:37.641021;-6;2;161.434082
2023-10-31 15:25:37.703019;-6;0.897599;161.667389
2023-10-31 15:25:37.731541;-6;0.742829;161.717926
2023-10-31 15:25:37.781544;-6;-0.025095;161.974747
2023-10-31 15:25:37.821760;-6;-0.173972;162.039185
2023-10-31 15:25:37.871312;-6;-0.323702;162.088394
2023-10-31 15:25:37.922355;-6;-0.469696;162.141556
2023-10-31 15:25:37.971148;-6;-0.623139;162.192917
2023-10-31 15:25:38.022458;-6;-0.776952;162.236526
2023-10-31 15:25:38.071086;-6;-0.934147;162.278961
2023-10-31 15:25:38.110840;-6;-1;162.326736
2023-10-31 15:25:38.160472;-6;-1;162.377960
2023-10-31 15:25:38.211428;-6;-1;162.434052
2023-10-31 15:25:38.261049;-6;-2;162.483459
2023-10-31 15:25:38.323306;-6;-3;162.943222
2023-10-31 15:25:38.351819;-6;-3;162.989334
2023-10-31 15:25:38.401816;-6;-3;163.030426
2023-10-31 15:25:38.451892;-6;-3;163.078690
2023-10-31 15:25:38.500123;-6;-3;163.133377
2023-10-31 15:25:38.540998;-5;-4;163.185806
2023-10-31 15:25:38.581259;-5;-4;163.229202
2023-10-31 15:25:38.631601;-5;-4;163.280411
2023-10-31 15:25:38.681884;-5;-4;163.325684
2023-10-31 15:25:38.712436;-5;-4;163.367661
2023-10-31 15:25:38.760375;-5;-4;163.405930
2023-10-31 15:25:38.811026;-5;-5;163.448883
2023-10-31 15:25:38.860551;-5;-5;163.656891
2023-10-31 15:25:38.911203;-5;-5;163.695175
2023-10-31 15:25:38.960596;-5;-5;163.737793
2023-10-31 15:25:39.011888;-5;-6;163.791489
2023-10-31 15:25:39.060403;-5;-6;163.835480
2023-10-31 15:25:39.123135;-5;-6;164.001312
2023-10-31 15:25:39.151640;-5;-7;164.043823
2023-10-31 15:25:39.191782;-5;-7;164.080780
2023-10-31 15:25:39.230803;-5;-7;164.111603
2023-10-31 15:25:39.280916;-5;-7;164.133820
2023-10-31 15:25:39.331906;-5;-7;164.166580
2023-10-31 15:25:39.381445;-5;-7;164.198196
2023-10-31 15:25:39.431739;-5;-7;164.224319
2023-10-31 15:25:39.480862;-5;-7;164.247314
2023-10-31 15:25:39.530222;-5;-8;164.275055
2023-10-31 15:25:39.571451;-4;-8;164.310822
2023-10-31 15:25:39.621897;-4;-8;164.341553
2023-10-31 15:25:39.671778;-4;-8;164.366257
2023-10-31 15:25:39.721436;-4;-8;164.387939
2023-10-31 15:25:39.761441;-4;-8;164.420303
2023-10-31 15:25:39.801445;-4;-8;164.442963
2023-10-31 15:25:39.851169;-4;-8;164.469833
2023-10-31 15:25:39.901172;-4;-9;164.495544
2023-10-31 15:25:39.941733;-4;-9;164.521637
2023-10-31 15:25:39.981735;-4;-9;164.543472
2023-10-31 15:25:40.021295;-4;-9;164.557419
2023-10-31 15:25:40.071515;-4;-9;164.578049
2023-10-31 15:25:40.124291;-4;-9;164.603561
2023-10-31 15:25:40.151801;-4;-9;164.631592
2023-10-31 15:25:40.191802;-4;-9;164.644882
2023-10-31 15:25:40.240071;-4;-9;164.670059
2023-10-31 15:25:40.291328;-4;-10;164.687836
2023-10-31 15:25:40.330873;-4;-10;164.704163
2023-10-31 15:25:40.380120;-4;-10;164.720123
2023-10-31 15:25:40.431007;-3;-10;164.735199
2023-10-31 15:25:40.472006;-3;-10;164.751999
2023-10-31 15:25:40.521389;-3;-10;164.767517
2023-10-31 15:25:40.572814;-3;-10;164.784134
2023-10-31 15:25:40.621469;-3;-10;164.801102
2023-10-31 15:25:40.661133;-3;-10;164.818680
2023-10-31 15:25:40.710579;-3;-10;164.826416
2023-10-31 15:25:40.751516;-3;-10;164.831787
2023-10-31 15:25:40.791934;-3;-11;164.839294
2023-10-31 15:25:40.830979;-3;-11;164.839981
2023-10-31 15:25:40.871984;-3;-11;164.842743
2023-10-31 15:25:40.910977;-3;-11;164.847000
2023-10-31 15:25:40.950560;-3;-11;164.875793
2023-10-31 15:25:41.013072;-2;-11;164.867249
2023-10-31 15:25:41.041642;-2;-12;164.872345
2023-10-31 15:25:41.090775;-2;-12;164.869644
2023-10-31 15:25:41.140960;-2;-12;164.864761
2023-10-31 15:25:41.191328;-2;-12;164.858521
2023-10-31 15:25:41.240371;-2;-12;164.847672
2023-10-31 15:25:41.290843;-2;-12;164.838699
2023-10-31 15:25:41.331057;-1;-12;164.828613
2023-10-31 15:25:41.371058;-1;-12;164.824234
2023-10-31 15:25:41.411057;-1;-12;164.820633
2023-10-31 15:25:41.450997;-1;-12;164.815475
2023-10-31 15:25:41.513489;-0.298917;-12;164.698486
2023-10-31 15:25:41.541497;-0.223693;-12;164.682663
2023-10-31 15:25:41.591644;-0.14727;-12;164.670364
2023-10-31 15:25:41.641315;0.004748;-12;164.649185
2023-10-31 15:25:41.690457;0.083904;-12;164.636398
2023-10-31 15:25:41.741648;0.165892;-12;164.621124
2023-10-31 15:25:41.790041;0.246031;-12;164.610046
2023-10-31 15:25:41.830558;0.324836;-12;164.597488
2023-10-31 15:25:41.881705;0.401225;-12;164.589615
2023-10-31 15:25:41.930630;0.477513;-12;164.580658
2023-10-31 15:25:41.971632;0.556532;-12;164.566345
2023-10-31 15:25:42.020637;0.634986;-12;164.550293
2023-10-31 15:25:42.061141;0.710399;-12;164.534882
2023-10-31 15:25:42.111505;0.7868;-12;164.514740
2023-10-31 15:25:42.160036;0.863734;-12;164.492889
2023-10-31 15:25:42.210398;0.939475;-12;164.471024
2023-10-31 15:25:42.261043;1;-12;164.451172
2023-10-31 15:25:42.310317;1;-12;164.426529
2023-10-31 15:25:42.351840;1;-12;164.402435
2023-10-31 15:25:42.391951;1;-12;164.383011
2023-10-31 15:25:42.430676;1;-12;164.360901
2023-10-31 15:25:42.492678;1;-12;164.339630
2023-10-31 15:25:42.520702;1;-12;164.314224
2023-10-31 15:25:42.570203;2;-12;164.294708
