Time,Roll (rad),Pitch (rad),Yaw (rad),Heave,Sway,Surge,fkRoll (deg),fkPitch (deg),fkYaw (deg)
2023-10-31 15:25:25.199343,0.10471975803375244,0.0,0.0,0.0,0.0,0.0,-0.00029757796437479556,-0.00038554027560167015,8.784547389950603e-05,Generated Data
2023-10-31 15:25:25.249370,0.10466808080673218,0.006578654050827026,0.0,0.0,0.0,0.0,-0.00029757796437479556,-0.00038554027560167015,8.784547389950603e-05,Generated Data
2023-10-31 15:25:25.299398,0.10451311618089676,0.013150815851986408,0.0,0.0,0.0,0.0,-0.00029757796437479556,-0.00038554027560167015,8.784547389950603e-05,Generated Data
2023-10-31 15:25:25.349427,0.10425500571727753,0.01970999874174595,0.0,0.0,0.0,0.0,-0.00029757796437479556,-0.00038554027560167015,8.784547389950603e-05,Generated Data
2023-10-31 15:25:25.399457,0.10389401018619537,0.026249730959534645,0.0,0.0,0.0,0.0,-0.00029757796437479556,-0.00038554027560167015,8.784547389950603e-05,Generated Data
2023-10-31 15:25:25.449483,0.10343047976493835,0.032763559371232986,0.0,0.0,0.0,0.0,-0.00029757796437479556,-0.00038554027560167015,8.784547389950603e-05,Generated Data
2023-10-31 15:25:25.499511,0.10286488384008408,0.03924505040049553,0.0,0.0,0.0,0.0,-0.00029757796437479556,-0.00038554027560167015,8.784547389950603e-05,Generated Data
2023-10-31 15:25:25.549539,0.10219776630401611,0.04568781331181526,0.0,0.0,0.0,0.0,-0.00029757796437479556,-0.00038554027560167015,8.784547389950603e-05,Generated Data
2023-10-31 15:25:25.599566,0.10142979025840759,0.05208548903465271,0.0,0.0,0.0,0.0,-0.00029757796437479556,-0.00038554027560167015,8.784547389950603e-05,Generated Data
2023-10-31 15:25:25.649940,0.10056172311306,0.05843175947666168,0.0,0.0,0.0,0.0,-0.00029757796437479556,-0.00038554027560167015,8.784547389950603e-05,Generated Data
2023-10-31 15:25:25.699968,0.09959440678358078,0.06472036987543106,0.0,0.0,0.0,0.0,-0.00029757796437479556,-0.00038554027560167015,8.784547389950603e-05,Generated Data
2023-10-31 15:25:25.749996,0.09852880239486694,0.07094510644674301,0.0,0.0,0.0,0.0,-0.00029757796437479556,-0.00038554027560167015,8.784547389950603e-05,Generated Data
2023-10-31 15:25:25.800178,0.09736596792936325,0.07709982246160507,0.0,0.0,0.0,0.0,-0.00029757796437479556,-0.00038554027560167015,8.784547389950603e-05,Generated Data
2023-10-31 15:25:25.849379,0.09610704332590103,0.08317846059799194,0.0,0.0,0.0,0.0,-0.00029757796437479556,-0.00038554027560167015,8.784547389950603e-05,Generated Data
2023-10-31 15:25:25.899404,0.09475326538085938,0.08917500823736191,0.0,0.0,0.0,0.0,-0.00029757796437479556,-0.00038554027560167015,8.784547389950603e-05,Generated Data
2023-10-31 15:25:25.949432,0.09330598264932632,0.09508354961872101,0.0,0.0,0.0,0.0,-0.00029757796437479556,-0.00038554027560167015,8.784547389950603e-05,Generated Data
2023-10-31 15:25:25.999460,0.09176661819219589,0.10089825093746185,0.0,0.0,0.0,0.0,-0.00029757796437479556,-0.00038554027560167015,8.784547389950603e-05,Generated Data
2023-10-31 15:25:26.049488,0.09013669192790985,0.10661338269710541,0.0,0.0,0.0,0.0,-0.00029757796437479556,-0.00038554027560167015,8.784547389950603e-05,Generated Data
2023-10-31 15:25:26.099518,0.08841781318187714,0.1122233048081398,0.0,0.0,0.0,0.0,-0.00029757796437479556,-0.00038554027560167015,8.784547389950603e-05,Generated Data
2023-10-31 15:25:26.149544,0.08661167323589325,0.11772246658802032,0.0,0.0,0.0,0.0,-0.00029757796437479556,-0.00038554027560167015,8.784547389950603e-05,Generated Data
2023-10-31 15:25:26.199571,0.08472006022930145,0.12310545891523361,0.0,0.0,0.0,0.0,-0.00029757796437479556,-0.00038554027560167015,8.784547389950603e-05,Generated Data
2023-10-31 15:25:26.249601,0.08274483680725098,0.12836694717407227,0.0,0.0,0.0,0.0,-0.00029757796437479556,-0.00038554027560167015,8.784547389950603e-05,Generated Data
2023-10-31 15:25:26.299627,0.08068795502185822,0.13350176811218262,0.0,0.0,0.0,0.0,-0.00029757796437479556,-0.00038554027560167015,8.784547389950603e-05,Generated Data
2023-10-31 15:25:26.349655,0.07855144888162613,0.13850483298301697,0.0,0.0,0.0,0.0,-0.00029757796437479556,-0.00038554027560167015,8.784547389950603e-05,Generated Data
2023-10-31 15:25:26.399684,0.07633741945028305,0.14337120950222015,0.0,0.0,0.0,0.0,-0.00029757796437479556,-0.00038554027560167015,8.784547389950603e-05,Generated Data
2023-10-31 15:25:26.449713,0.07404804974794388,0.14809609949588776,0.0,0.0,0.0,0.0,-0.00029757796437479556,-0.00038554027560167015,8.784547389950603e-05,Generated Data
2023-10-31 15:25:26.499740,0.07168560475111008,0.1526748389005661,0.0,0.0,0.0,0.0,-0.00029757796437479556,-0.00038554027560167015,8.784547389950603e-05,Generated Data
2023-10-31 15:25:26.549768,0.06925241649150848,0.15710289776325226,0.0,0.0,0.0,0.0,-0.00029757796437479556,-0.00038554027560167015,8.784547389950603e-05,Generated Data
2023-10-31 15:25:26.599797,0.06675088405609131,0.16137591004371643,0.0,0.0,0.0,0.0,-0.0003634067834354937,-0.0002942768041975796,0.00011727566743502393,Generated Data
2023-10-31 15:25:26.649824,0.06418347358703613,0.16548967361450195,0.0,0.0,0.0,0.0,-0.00042959736310876906,-0.0004478180781006813,9.390353625349235e-06,Generated Data
2023-10-31 15:25:26.699852,0.061552729457616806,0.1694401204586029,0.0,0.0,0.0,0.0,-0.00031829701038077474,-0.0004247092001605779,-6.55728072160855e-05,Generated Data
2023-10-31 15:25:26.749881,0.05886123329401016,0.1732233464717865,0.0,0.0,0.0,0.0,-0.00039629716775380075,-0.000364354025805369,-8.182888996088877e-05,Generated Data
2023-10-31 15:25:26.799909,0.0561116524040699,0.17683562636375427,0.0,0.0,0.0,0.0,-0.00025865205680020154,-0.0004513390304055065,-6.802390998927876e-05,Generated Data
2023-10-31 15:25:26.849936,0.053306691348552704,0.1802733838558197,0.0,0.0,0.0,0.0,-0.00018692742742132396,-0.00040773075306788087,-6.406539614545181e-05,Generated Data
2023-10-31 15:25:26.900052,0.050449125468730927,0.18353323638439178,0.0,0.0,0.0,0.0,3.540712350513786e-05,-0.000490042264573276,-3.975080471718684e-05,Generated Data
2023-10-31 15:25:26.949347,0.047541774809360504,0.18661196529865265,0.0,0.0,0.0,0.0,0.00019079545745626092,-0.0005795236211270094,-6.670823495369405e-05,Generated Data
2023-10-31 15:25:26.999376,0.044587504118680954,0.18950653076171875,0.0,0.0,0.0,0.0,0.0003375302185304463,-0.0005803901585750282,-7.312557863770053e-05,Generated Data
2023-10-31 15:25:27.049404,0.04158923029899597,0.19221408665180206,0.0,0.0,0.0,0.0,0.00034563191002234817,-0.0005495919613167644,-7.959087088238448e-05,Generated Data
2023-10-31 15:25:27.099432,0.038549911230802536,0.1947319358587265,0.0,0.0,0.0,0.0,0.0004653806099668145,-0.0006524203345179558,-3.840982390101999e-05,Generated Data
2023-10-31 15:25:27.149459,0.035472553223371506,0.1970576047897339,0.0,0.0,0.0,0.0,0.00043459809967316687,-0.00047200979315675795,-2.8546719477162696e-05,Generated Data
2023-10-31 15:25:27.199489,0.03236018493771553,0.19918881356716156,0.0,0.0,0.0,0.0,0.0006945728091523051,-0.0006396285607479513,1.90084901987575e-05,Generated Data
2023-10-31 15:25:27.249516,0.02921587973833084,0.20112344622612,0.0,0.0,0.0,0.0,0.0006991978152655065,-0.0005280070472508669,-3.328951606818009e-06,Generated Data
2023-10-31 15:25:27.299544,0.026042744517326355,0.20285958051681519,0.0,0.0,0.0,0.0,0.0002558657433837652,-0.00042749877320602536,2.4208833565353416e-05,Generated Data
2023-10-31 15:25:27.349458,0.02284390665590763,0.20439553260803223,0.0,0.0,0.0,0.0,0.0005853720940649509,-0.0005067126476205885,-8.294307917822152e-05,Generated Data
2023-10-31 15:25:27.399452,0.019622525200247765,0.20572976768016815,0.0,0.0,0.0,0.0,0.0007422183407470584,-0.0005614986293949187,0.0001469891722081229,Generated Data
2023-10-31 15:25:27.449448,0.016381779685616493,0.2068609595298767,0.0,0.0,0.0,0.0,0.0006826239987276495,-0.0007526254048570991,0.00020500298705883324,Generated Data
2023-10-31 15:25:27.499442,0.013124865479767323,0.20778802037239075,0.0,0.0,0.0,0.0,0.0004949491121806204,-0.0007941763615235686,6.243632378755137e-05,Generated Data
2023-10-31 15:25:27.549472,0.009854999370872974,0.20851001143455505,0.0,0.0,0.0,0.0,0.0003788173198699951,-0.0008032111218199134,8.604500180808827e-05,Generated Data
2023-10-31 15:25:27.599549,0.006575407925993204,0.20902623236179352,0.0,0.0,0.0,0.0,0.0006064823246560991,-0.00048479062388651073,-2.937296812888235e-06,Generated Data
2023-10-31 15:25:27.649528,0.003289327025413513,0.20933616161346436,0.0,0.0,0.0,0.0,0.00044775489368475974,-0.0001630620681680739,0.00018224773521069437,Generated Data
2023-10-31 15:25:27.699532,6.412235452520229e-18,0.20943951606750488,0.0,0.0,0.0,0.0,0.0008023047703318298,-0.0007812219555489719,0.0002742178039625287,Generated Data
2023-10-31 15:25:27.749577,-0.003289327025413513,0.20933616161346436,0.0,0.0,0.0,0.0,0.0011962966527789831,-0.0006020840955898166,0.00016597261128481477,Generated Data
2023-10-31 15:25:27.799641,-0.006575407925993204,0.20902623236179352,0.0,0.0,0.0,0.0,0.00046424235915765166,-0.00020087255688849837,0.00020612859225366265,Generated Data
2023-10-31 15:25:27.849655,-0.009854999370872974,0.20851001143455505,0.0,0.0,0.0,0.0,0.0008929339237511158,-0.0004013406578451395,-4.530805381364189e-05,Generated Data
2023-10-31 15:25:27.899646,-0.013124865479767323,0.20778802037239075,0.0,0.0,0.0,0.0,0.000750797800719738,-0.0004663699655793607,1.1092381100752391e-05,Generated Data
2023-10-31 15:25:27.949643,-0.016381779685616493,0.2068609595298767,0.0,0.0,0.0,0.0,0.001198857557028532,-0.000639831239823252,0.0003279813681729138,Generated Data
2023-10-31 15:25:27.999634,-0.019622525200247765,0.20572976768016815,0.0,0.0,0.0,0.0,0.0012193380389362574,-0.0005957924877293408,0.000206867785891518,Generated Data
2023-10-31 15:25:28.049631,-0.02284390665590763,0.20439553260803223,0.0,0.0,0.0,0.0,0.0002184440236305818,-0.00048802114906720817,0.0008327814284712076,Generated Data
2023-10-31 15:25:28.099626,-0.026042744517326355,0.20285958051681519,0.0,0.0,0.0,0.0,-0.0024874801747500896,0.0008060800028033555,0.0009648684645071626,Generated Data
2023-10-31 15:25:28.149645,-0.02921587973833084,0.20112344622612,0.0,0.0,0.0,0.0,-0.006864855531603098,0.004227941855788231,0.0013621948892250657,Generated Data
2023-10-31 15:25:28.199613,-0.03236018493771553,0.19918881356716156,0.0,0.0,0.0,0.0,-0.01073097251355648,0.008398614823818207,0.0008344904636032879,Generated Data
2023-10-31 15:25:28.249663,-0.035472553223371506,0.1970576047897339,0.0,0.0,0.0,0.0,-0.015253541059792042,0.013358504511415958,0.0006373927462846041,Generated Data
2023-10-31 15:25:28.299791,-0.038549911230802536,0.1947319358587265,0.0,0.0,0.0,0.0,-0.018886439502239227,0.019087189808487892,0.0003801189304795116,Generated Data
2023-10-31 15:25:28.349830,-0.04158923029899597,0.19221408665180206,0.0,0.0,0.0,0.0,-0.02271810919046402,0.026145605370402336,7.342390017583966e-05,Generated Data
2023-10-31 15:25:28.399908,-0.044587504118680954,0.18950653076171875,0.0,0.0,0.0,0.0,-0.02643236331641674,0.035162970423698425,-0.00019675838120747358,Generated Data
2023-10-31 15:25:28.449939,-0.047541774809360504,0.18661196529865265,0.0,0.0,0.0,0.0,-0.029845479875802994,0.04352935403585434,-0.000525974843185395,Generated Data
2023-10-31 15:25:28.499968,-0.050449125468730927,0.18353323638439178,0.0,0.0,0.0,0.0,-0.0329865887761116,0.05245474725961685,-0.000878343649674207,Generated Data
2023-10-31 15:25:28.550012,-0.053306691348552704,0.1802733838558197,0.0,0.0,0.0,0.0,-0.03595598042011261,0.061678193509578705,-0.0011545163579285145,Generated Data
2023-10-31 15:25:28.600057,-0.0561116524040699,0.17683562636375427,0.0,0.0,0.0,0.0,-0.03874942660331726,0.07136469334363937,-0.0015032916562631726,Generated Data
2023-10-31 15:25:28.650124,-0.05886123329401016,0.1732233464717865,0.0,0.0,0.0,0.0,-0.04164603352546692,0.08142414689064026,-0.0018062557792291045,Generated Data
2023-10-31 15:25:28.700151,-0.061552729457616806,0.1694401204586029,0.0,0.0,0.0,0.0,-0.04454750567674637,0.09178120642900467,-0.0021789376623928547,Generated Data
2023-10-31 15:25:28.750186,-0.06418347358703613,0.16548967361450195,0.0,0.0,0.0,0.0,-0.047216396778821945,0.10244811326265335,-0.002594246296212077,Generated Data
2023-10-31 15:25:28.800212,-0.06675088405609131,0.16137591004371643,0.0,0.0,0.0,0.0,-0.04991064965724945,0.11329337954521179,-0.002964099170640111,Generated Data
2023-10-31 15:25:28.850245,-0.06925241649150848,0.15710289776325226,0.0,0.0,0.0,0.0,-0.05273056402802467,0.12362474948167801,-0.0029652698431164026,Generated Data
2023-10-31 15:25:28.900277,-0.07168560475111008,0.1526748389005661,0.0,0.0,0.0,0.0,-0.05567125231027603,0.13188596069812775,-0.0023142702411860228,Generated Data
2023-10-31 15:25:28.950305,-0.07404804974794388,0.14809609949588776,0.0,0.0,0.0,0.0,-0.058461740612983704,0.13782775402069092,-0.0016957218758761883,Generated Data
2023-10-31 15:25:28.999356,-0.07633741945028305,0.14337120950222015,0.0,0.0,0.0,0.0,-0.061202384531497955,0.14121226966381073,-0.0013556580524891615,Generated Data
2023-10-31 15:25:29.049387,-0.07855144888162613,0.13850483298301697,0.0,0.0,0.0,0.0,-0.06390035897493362,0.14287160336971283,-0.0009612045250833035,Generated Data
2023-10-31 15:25:29.099358,-0.08068795502185822,0.13350176811218262,0.0,0.0,0.0,0.0,-0.06647264957427979,0.14288534224033356,-0.0006817018729634583,Generated Data
2023-10-31 15:25:29.150286,-0.08274483680725098,0.12836694717407227,0.0,0.0,0.0,0.0,-0.0690145418047905,0.14182879030704498,-0.0005745017551817,Generated Data
2023-10-31 15:25:29.199651,-0.08472006022930145,0.12310545891523361,0.0,0.0,0.0,0.0,-0.07143153995275497,0.14003320038318634,-0.00047014185111038387,Generated Data
2023-10-31 15:25:29.249686,-0.08661167323589325,0.11772246658802032,0.0,0.0,0.0,0.0,-0.07387229800224304,0.13760145008563995,-0.0002857682993635535,Generated Data
2023-10-31 15:25:29.299588,-0.08841781318187714,0.1122233048081398,0.0,0.0,0.0,0.0,-0.07646607607603073,0.13417214155197144,-0.00010205788566963747,Generated Data
