sTimestamp,sRoll,sPitch,sYaw,sAcc_x,sAcc_y,sAcc_z,sGyro_x,sGyro_y,sGyro_z
2024-05-13 17:16:08.775211,0.39581271741426527,0.21328714430520798,170.60367278663477,0.006465178448706865,-0.006782182492315769,-0.9997764229774475,0.002027933020144701,0.008825477212667465,0.0029466005507856607
2024-05-13 17:16:08.791562,0.3974604205102515,0.224523765985231,170.60923256061918,0.011184719391167164,-0.0047607687301933765,-1.0029748678207397,0.0029181097634136677,0.0069544087164103985,0.0013588041765615344
2024-05-13 17:16:08.806647,0.40265168444457855,0.23743322372295178,170.61886312734887,0.013977435417473316,-0.0048805419355630875,-0.9979764223098755,0.004176141694188118,0.007842231541872025,0.0015498542925342917
2024-05-13 17:16:08.837611,0.40419330616501803,0.24278483702021544,170.63160826034013,0.00473989499732852,-0.0024926236364990473,-1.002404808998108,0.0025764908641576767,0.004620775114744902,0.00044383335625752807
2024-05-13 17:16:08.846827,0.40754047238429447,0.25067141099490586,170.6335480340644,0.004017354920506477,-0.005728619173169136,-1.0018407106399536,0.0030094424728304148,0.007214736193418503,0.00029159715631976724
2024-05-13 17:16:08.873612,0.4135133927721913,0.26286055057945473,170.62567965614056,0.00977752823382616,-0.008195042610168457,-1.005645990371704,0.0047776829451322556,0.008113236166536808,0.0001703325833659619
2024-05-13 17:16:08.898514,0.4165419680192837,0.2747214408774463,170.62376720317295,0.012283598072826862,-0.005187826696783304,-1.0009998083114624,0.00290197366848588,0.007642789743840694,0.0011621084995567799
2024-05-13 17:16:08.902891,0.4180685953400609,0.2860132376793584,170.6337802604962,0.012109808623790741,-0.0021799863316118717,-0.9997572898864746,0.003223118605092168,0.007990887388586998,0.00017485446005593985
2024-05-13 17:16:08.934403,0.4196940736408182,0.29936775161061424,170.65043226169269,0.008720631711184978,-0.0031666522845625877,-0.9990500807762146,0.002882343716919422,0.010170137509703636,0.0019593434408307076
2024-05-13 17:16:08.950321,0.42401288763038186,0.3121582146463887,170.65742637540276,0.007437476422637701,-0.008110597729682922,-1.0019575357437134,0.003338450565934181,0.010079729370772839,0.001097758999094367
2024-05-13 17:16:08.962797,0.42603499715067583,0.32268284246629075,170.6734499991956,0.010979890823364258,-0.003764163935557008,-0.9968779683113098,0.0033711441792547703,0.007791999261826277,-0.0006055333069525659
2024-05-13 17:16:08.993817,0.42704567838485263,0.33287393827519934,170.68817588704616,0.010266131721436977,-0.0018610667902976274,-1.0037447214126587,0.002330903895199299,0.007293659262359142,0.0015872427029535174
2024-05-13 17:16:09.009566,0.4287495437785063,0.3460084720904132,170.69191883071133,0.010622799396514893,-0.0034866712521761656,-1.0078370571136475,0.0032014488242566586,0.00953635573387146,-0.0006769447354599833
2024-05-13 17:16:09.035723,0.43402279666329996,0.35796365101546274,170.6804714336624,0.014229304157197475,-0.007414254825562239,-1.006692886352539,0.003686996642500162,0.007965289056301117,-0.0016845287755131721
2024-05-13 17:16:09.054351,0.4339174890201201,0.36425801718117323,170.6800343015555,0.013277500867843628,-0.005570634733885527,-1.0035139322280884,0.0008610723889432847,0.005144565831869841,-0.00043204566463828087
2024-05-13 17:16:09.077780,0.4305106653673118,0.37160468604631536,170.70384434100217,0.010227951221168041,-0.00014469637244474143,-1.0009229183197021,6.658537313342094e-05,0.007155280560255051,0.0019421963952481747
2024-05-13 17:16:09.095655,0.43234539825268004,0.38449658806343506,170.72087883279218,0.009169859811663628,-0.0037350973580032587,-1.0043495893478394,0.0014205927727743983,0.010245965793728828,0.0004280312859918922
2024-05-13 17:16:09.108270,0.43855702841598354,0.39711389513157913,170.72232683289624,0.01295116450637579,-0.010127248242497444,-1.0020849704742432,0.003343102987855673,0.00894889235496521,-0.0005923310527577996
2024-05-13 17:16:09.138211,0.4400690615434951,0.4037511848183919,170.73314585254153,0.01081240363419056,-0.005935187917202711,-1.0059001445770264,0.001961671281605959,0.005486976355314255,0.0009441439178772271
2024-05-13 17:16:09.156158,0.44239025864424164,0.4139518589003944,170.74216170224594,0.010178367607295513,-0.004941020626574755,-1.0094605684280396,0.0026427002158015966,0.007696222048252821,-0.0009281763923354447
2024-05-13 17:16:09.168221,0.44670050821691637,0.42786570129165086,170.7433091740265,0.013495330698788166,-0.005176563747227192,-1.0077989101409912,0.00421455642208457,0.00975065678358078,-0.0016054415609687567
2024-05-13 17:16:09.198377,0.4492181266171536,0.44108801370986994,170.74554947607427,0.012662570923566818,-0.006846791598945856,-1.0046045780181885,0.001921426854096353,0.009260233491659164,0.0002177271235268563
2024-05-13 17:16:09.213627,0.4502682148411902,0.4531831581520518,170.7604392884649,0.011012018658220768,-0.004172215238213539,-1.0038517713546753,0.0021484948229044676,0.01049653347581625,0.0005686486838385463
2024-05-13 17:16:09.234517,0.4532464441235802,0.4692782321269224,170.77362155356303,0.014579889364540577,-0.004501103889197111,-1.0038228034973145,0.004491289611905813,0.011469216085970402,-0.0008102559950202703
2024-05-13 17:16:09.258525,0.45708853225341817,0.4846536816397087,170.78263740326744,0.0158850084990263,-0.006664403714239597,-1.003163456916809,0.0031723531428724527,0.010508839972317219,-4.7781155444681644e-05
2024-05-13 17:16:09.275577,0.4595901423977882,0.4928896091182747,170.78942661130245,0.012788938358426094,-0.006418184377253056,-1.0086491107940674,0.0024279060307890177,0.0065630641765892506,-0.0007768994546495378
2024-05-13 17:16:09.294516,0.4597207697656647,0.5013946887388215,170.8005051781362,0.015359279699623585,-0.002274071564897895,-1.0064709186553955,0.0022301948629319668,0.0061331274919211864,5.315523594617844e-07
2024-05-13 17:16:09.315541,0.45727668262071086,0.5129162040124281,170.81243068842704,0.015786007046699524,-0.003385647665709257,-1.000806450843811,0.00026657647686079144,0.007193694822490215,0.0013999823713675141
2024-05-13 17:16:09.336446,0.45813787342551426,0.5192739361909464,170.82518948179663,0.012508651241660118,-0.004897266626358032,-1.0042059421539307,0.0013782470487058163,0.005451910197734833,0.0013037249445915222
2024-05-13 17:16:09.354518,0.4604737981216586,0.5250689248148791,170.83170548226482,0.013472684659063816,-0.007996723987162113,-1.0022729635238647,0.002640782855451107,0.004202187526971102,-0.0006931686075404286
2024-05-13 17:16:09.369386,0.46205242559357784,0.5356881614269564,170.8363773316571,0.01154717244207859,-0.009293762966990471,-1.006570816040039,0.0010890276171267033,0.007626736536622047,-0.0012801962438970804
2024-05-13 17:16:09.396395,0.463039227846086,0.5461809861785356,170.84423204920262,0.011807417497038841,-0.0042021567933261395,-1.0102821588516235,0.0018748417496681213,0.007523656357079744,-0.00102772016543895
2024-05-13 17:16:09.414513,0.4637704316132476,0.5603346856035358,170.85384895555399,0.015640733763575554,-0.0031006447970867157,-1.001836895942688,0.0021701864898204803,0.00851552002131939,-0.00032899127108976245
2024-05-13 17:16:09.431825,0.46647812137148165,0.5755331905281365,170.86449039028088,0.015721630305051804,-0.005862674675881863,-1.0050100088119507,0.003292832290753722,0.011085870675742626,-0.0002660921891219914
2024-05-13 17:16:09.456549,0.47047682360455384,0.590061269697018,170.8738477494438,0.015126434154808521,-0.008202768862247467,-1.002406358718872,0.0034365651663392782,0.010987612418830395,-0.0017074189381673932
2024-05-13 17:16:09.474409,0.4748780801118337,0.6016184833812085,170.87905235359133,0.015083903446793556,-0.006824275478720665,-1.0047252178192139,0.0038865345995873213,0.009778126142919064,-0.0025426403153687716
2024-05-13 17:16:09.494094,0.47574615446666,0.6127063883642251,170.8976714492688,0.018541404977440834,-0.0008250789251178503,-1.0098612308502197,0.004084778483957052,0.007263817358762026,-0.00017229033983312547
2024-05-13 17:16:09.516404,0.4742476749957827,0.6203741828420636,170.91462397878877,0.015017978847026825,-0.0030871713533997536,-0.9994781613349915,0.001285257050767541,0.005977874621748924,0.0014761053025722504
2024-05-13 17:16:09.534391,0.47627746847889296,0.628650397764562,170.92469167762536,0.0172670166939497,-0.004522253293544054,-1.004706621170044,0.003233605530112982,0.005646930076181889,0.00022651447216048837
2024-05-13 17:16:09.557542,0.4808347521200253,0.6360682500074604,170.91870843191245,0.014242738485336304,-0.01241571456193924,-1.0012624263763428,0.0023496057838201523,0.005390095990151167,-0.0016116263577714562
2024-05-13 17:16:09.575531,0.48005893867984706,0.6452582695357125,170.92762865896847,0.013321837410330772,-0.0056104292161762714,-1.01060950756073,0.001331997918896377,0.007109017111361027,-0.001999275991693139
2024-05-13 17:16:09.589643,0.4817765711735466,0.6590245158078732,170.93736850872492,0.017581351101398468,-0.005593068432062864,-1.0046045780181885,0.0029114873614162207,0.009622745215892792,-0.0001717184786684811
2024-05-13 17:16:09.617573,0.4817294535404441,0.6749934447265101,170.95280473624913,0.015222183428704739,-0.004139360506087542,-1.0032685995101929,0.0023351225536316633,0.012480709701776505,-0.0010635161306709051
2024-05-13 17:16:09.636516,0.4852847270859944,0.6909029296550268,170.96389696346125,0.01821460761129856,-0.008502261713147163,-1.003782033920288,0.002406561281532049,0.010777810588479042,-0.0007346842321567237
