sTimestamp,sRoll,sPitch,sYaw,sAcc_x,sAcc_y,sAcc_z,sGyro_x,sGyro_y,sGyro_z
2024-05-13 17:37:35.136855,0.33316985088490486,0.05349105337177799,171.3622745769914,0.0056014759466052055,-0.004029632546007633,-1.0006879568099976,0.0008824092801660299,-0.0024619433097541332,0.000903879466932267
2024-05-13 17:37:35.149621,0.3327395756476205,0.053462782124905815,171.36235653926144,0.005797178018838167,-0.003900429466739297,-1.0006887912750244,0.0006884613540023565,-0.0027100087609142065,0.0009394665248692036
2024-05-13 17:37:35.182685,0.3328588371538313,0.05361336978681675,171.3604987278072,0.005946460645645857,-0.003954602871090174,-1.0007107257843018,0.0004782798350788653,-0.0015419108094647527,0.000784584553912282
2024-05-13 17:37:35.192306,0.33304210500308445,0.05285655614532091,171.35741148230235,0.005640469957143068,-0.004111408721655607,-1.000374674797058,0.0002685229410417378,-0.0028663678094744682,0.0010808790102601051
2024-05-13 17:37:35.219385,0.3331250010880502,0.0537267982847959,171.3534636329621,0.005723484326153994,-0.004139738157391548,-1.00050687789917,0.0002447616425342858,-0.0015381145058199763,0.0008310835110023618
2024-05-13 17:37:35.243636,0.3332300419269656,0.053714261819419885,171.34931087794672,0.0057951039634644985,-0.00398655841127038,-1.0006401538848877,0.0005393112078309059,-0.0009557781158946455,0.0009383971337229013
2024-05-13 17:37:35.261311,0.33242045106690754,0.05358015599094558,171.34410627379918,0.006053308956325054,-0.004162902012467384,-1.0004340410232544,-0.0002964831655845046,-0.0010715627577155828,0.00045769562711939216
2024-05-13 17:37:35.279412,0.33264419312307836,0.053791474973552765,171.33771321673603,0.005634660366922617,-0.00407767528668046,-1.001041054725647,0.0005351438303478062,-0.0016847248189151287,0.0013294713571667671
2024-05-13 17:37:35.293741,0.3332049890065334,0.05433975106689835,171.32539155547335,0.006049942225217819,-0.004200289957225323,-1.000144124031067,0.0009220733190886676,-0.0011019747471436858,0.0005635598790831864
2024-05-13 17:37:35.321380,0.33312761576984184,0.053924483569489506,171.3218671778616,0.006095833145081997,-0.0040339878760278225,-1.0011060237884521,0.0010069652926176786,-0.0011491619516164064,0.0013280445709824562
